epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
33,0.002520239379220344,0.6934363983545621,94.13810233482364,57.71543086172345,55.91689811619531,mean_probabilities,78.0,71.66666666666666,false
34,0.002491699670078766,0.7200384741686969,92.9458519622454,55.91182364729459,53.84045374085947,mean_probabilities,70.0,61.66666666666666,false
35,0.0024625145670222636,0.700140228747611,93.59165424739196,60.52104208416834,58.88602715402544,mean_logits,76.0,71.33333333333333,false
36,0.0024327040720626444,0.6961029159803622,93.64133134624937,62.525050100200396,62.07967021238308,mean_probabilities,86.0,81.33333333333333,false
37,0.0024022886158240856,0.6843787771638092,94.38648782911078,58.717434869739485,57.67354952013183,mean_probabilities,80.0,75.46666666666665,false
38,0.002371289043541007,0.6818102265079402,94.0387481371088,62.725450901803605,61.76676977237662,mean_probabilities,84.0,80.0,false
39,0.0023397266007717885,0.6683006612921732,94.63487332339791,62.525050100200396,62.049285412640806,mean_logits,88.0,85.33333333333333,true
40,0.002307622918838125,0.6602301730839577,95.03229011425732,54.50901803607214,52.49120550057681,mean_logits,70.0,63.66666666666666,false
41,0.0022749999999999992,0.6647878988015373,94.33681073025335,57.51503006012024,56.377950276442675,mean_logits,80.0,74.33333333333333,false
42,0.0022418802023764315,0.6599305460124956,94.68455042225534,63.92785571142284,62.41291134622621,mean_probabilities,82.0,76.66666666666666,false
43,0.002208286224622342,0.658922984596514,94.88325881768505,60.72144288577155,59.78563475001623,mean_probabilities,74.0,67.33333333333333,false
44,0.002174241090372027,0.6376224445337333,95.57873820168902,62.925851703406806,60.41943192960153,mean_probabilities,74.0,67.8,false
45,0.0021397681324599096,0.6330494870016721,95.97615499254843,51.703406813627254,48.28735327200553,mean_logits,68.0,60.466666666666654,false
46,0.0021048909769293793,0.6361464573504376,96.02583209140586,63.326653306613224,61.766999121586544,mean_probabilities,82.0,78.33333333333333,false
47,0.0020696335268406848,0.6235142891465049,95.97615499254843,61.72344689378757,61.5307839495057,mean_logits,86.0,81.99999999999999,false
48,0.002034019945888967,0.6206005621003796,95.62841530054645,61.72344689378757,61.437750178384846,mean_probabilities,82.0,76.66666666666666,false
