epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
41,0.0016329025568122667,0.5045799808424027,98.75807252856433,51.503006012024045,50.4928303475777,mean_logits,70.0,64.13333333333333,true
42,0.0016156452927448012,0.49705524324364053,98.80774962742176,50.901803607214426,48.24932937236208,mean_probabilities,66.0,56.99999999999999,false
43,0.0015980906209851627,0.4891425508263688,99.00645802285146,51.503006012024045,49.27578105069123,mean_logits,68.0,61.999999999999986,false
44,0.001580247380839242,0.46805111046045855,99.4535519125683,54.10821643286573,51.71378475669497,mean_logits,70.0,63.33333333333333,false
45,0.0015621245569158013,0.46109279420206456,99.75161450571287,51.703406813627254,49.52812424743909,mean_probabilities,68.0,60.33333333333333,false
46,0.0015437312746024545,0.44332809671500517,99.90064580228514,52.104208416833664,50.26999240003291,mean_logits,72.0,65.66666666666666,true
47,0.00152507679547076,0.4445470156831879,99.8012916045703,53.3066132264529,51.39362224752916,mean_logits,72.0,65.66666666666666,false
48,0.0015061705126127396,0.4518969799977183,99.60258320914059,51.503006012024045,49.945404243287385,majority_vote,66.0,59.133333333333326,false
49,0.001487021945911175,0.44082316670379884,99.85096870342772,56.1122244488978,53.982352076812965,mean_logits,72.0,65.33333333333333,false
50,0.0014676407372460594,0.4372859221160915,99.85096870342772,54.50901803607214,52.17298985375872,mean_logits,72.0,64.33333333333333,false
51,0.0014480366456396205,0.4357216405708637,99.75161450571287,51.302605210420836,49.19133221245484,mean_logits,70.0,62.66666666666666,false
52,0.001428219542342359,0.4331801339162267,99.8012916045703,54.30861723446894,52.49284319600833,mean_logits,74.0,67.33333333333333,true
53,0.001408199405862577,0.43249419375965387,99.8012916045703,53.707414829659314,52.0387766324123,majority_vote,72.0,64.66666666666666,false
54,0.001387986316941898,0.4247468697509538,99.95032290114257,54.50901803607214,52.29460367798099,mean_probabilities,68.0,60.66666666666666,false
55,0.0013675904534793107,0.4257028466483816,99.8012916045703,53.50701402805611,50.467737590528,majority_vote,68.0,59.0,false
56,0.0013470220854062895,0.4204093756453054,100.0,55.31062124248497,52.813079313660815,mean_logits,76.0,70.0,true
57,0.0013262915695155752,0.4186717449167861,100.0,53.3066132264529,51.084357968800276,mean_logits,70.0,61.66666666666667,false
58,0.0013054093442462181,0.4205691603008219,99.95032290114257,53.50701402805611,50.67925229897905,mean_logits,74.0,67.13333333333333,false
59,0.0012843859244275095,0.41826857647905286,99.95032290114257,54.50901803607214,52.13437964905726,majority_vote,72.0,64.66666666666666,false
60,0.001263231895984448,0.4194876519205318,99.95032290114257,53.3066132264529,51.15311274296266,majority_vote,70.0,62.66666666666666,false
61,0.0012419579106074078,0.4190018028242933,100.0,54.10821643286573,51.4865495321896,mean_probabilities,72.0,64.66666666666666,false
62,0.0012205746803886923,0.4197706264076811,99.85096870342772,53.50701402805611,51.20104944230409,mean_logits,68.0,61.66666666666666,false
63,0.001199092972428672,0.4175947876753525,99.95032290114257,56.1122244488978,53.60128992254795,mean_probabilities,72.0,64.33333333333333,false
64,0.0011775236034142263,0.4202033255565717,99.85096870342772,52.705410821643284,50.135146285042644,mean_probabilities,70.0,61.66666666666667,false
65,0.0011558774341722154,0.41625348503353937,99.90064580228514,52.705410821643284,50.96102785679445,majority_vote,68.0,60.999999999999986,false
66,0.0011341653642007263,0.4146585001823503,99.90064580228514,53.90781563126252,51.601075056679655,mean_probabilities,68.0,60.33333333333333,false
67,0.0011123983261808487,0.41567663841737895,99.90064580228514,53.90781563126252,51.19977901222167,mean_logits,70.0,62.66666666666666,false
68,0.0010905872804717399,0.41490242139830025,99.8012916045703,53.707414829659314,51.032434159028725,mean_logits,72.0,64.33333333333333,false
69,0.0010687432095917533,0.4106826707313621,99.95032290114257,53.707414829659314,51.46910834510309,mean_logits,70.0,62.33333333333333,false
70,0.001046877112688411,0.41445182800529845,99.90064580228514,54.30861723446894,52.18891124810291,mean_logits,74.0,66.66666666666666,false
71,0.001025000000000001,0.41216560296614374,100.0,53.3066132264529,51.27358728568684,mean_logits,68.0,61.66666666666666,false
72,0.0010031228873115911,0.4113392387671786,99.90064580228514,52.90581162324649,50.38065573519216,mean_logits,72.0,64.33333333333333,false
73,0.0009812567904082488,0.40796913337600926,100.0,53.90781563126252,51.33972611660187,mean_probabilities,68.0,60.66666666666666,false
74,0.0009594127195282621,0.4069734485926346,100.0,54.50901803607214,52.66545912760206,majority_vote,68.0,60.33333333333333,false
75,0.0009376016738191532,0.41100345629693497,99.95032290114257,53.90781563126252,52.11243472978565,majority_vote,68.0,62.33333333333333,false
76,0.0009158346357992756,0.4071213530179463,100.0,53.50701402805611,51.15891378923148,mean_probabilities,68.0,59.33333333333333,false
77,0.0008941225658277868,0.4048863301452451,100.0,54.90981963927856,52.240443856810195,mean_logits,68.0,60.0,false
78,0.0008724763965857757,0.4042535876671118,100.0,54.30861723446894,52.068360315444714,mean_logits,68.0,61.33333333333333,false
79,0.00085090702757133,0.40554371794479377,100.0,54.90981963927856,52.482544348525984,mean_logits,68.0,61.33333333333333,false
80,0.0008294253196113097,0.40467711532524553,100.0,53.707414829659314,51.38526031283025,mean_logits,68.0,61.33333333333333,false
81,0.000808042089392594,0.40498560295434244,99.95032290114257,52.705410821643284,49.99952236166735,mean_logits,66.0,58.666666666666664,false
82,0.0007867681040155538,0.4082383014968658,99.95032290114257,53.90781563126252,51.38215369146988,mean_logits,72.0,64.0,false
83,0.0007656140755724925,0.4054853313311498,100.0,55.51102204408818,53.36824096161974,mean_logits,70.0,62.66666666666666,false
84,0.0007445906557537835,0.4040527562270754,100.0,55.11022044088176,53.013196355899275,mean_logits,72.0,65.33333333333333,false
85,0.0007237084304844267,0.402373054906378,100.0,54.30861723446894,51.65605522070994,mean_logits,70.0,61.999999999999986,false
86,0.0007029779145937125,0.40361039323470393,100.0,55.31062124248497,53.063670699172995,mean_logits,68.0,60.0,false
87,0.0006824095465206914,0.4025330590597741,100.0,54.70941883767535,52.28696043641211,mean_logits,70.0,62.66666666666666,false
88,0.000662013683058104,0.4014958812713149,100.0,54.50901803607214,52.3475805044778,mean_logits,66.0,60.33333333333333,false
89,0.0006418005941374251,0.4033831017590611,100.0,54.50901803607214,51.99170576704969,majority_vote,66.0,59.66666666666667,false
90,0.0006217804576576425,0.4031945265648203,99.95032290114257,53.3066132264529,51.40401320815536,mean_logits,70.0,63.0,false
91,0.0006019633543603812,0.40376546098057214,100.0,54.30861723446894,52.30259958390467,mean_logits,66.0,59.66666666666666,false
92,0.0005823592627539422,0.4071154491527129,99.95032290114257,54.30861723446894,52.116289461648,mean_probabilities,68.0,61.33333333333333,false
93,0.0005629780540888265,0.4020569436714771,100.0,55.91182364729459,53.49711076452899,mean_probabilities,70.0,63.0,false
94,0.000543829487387262,0.40177393653945903,100.0,54.90981963927856,52.63857939413201,mean_probabilities,70.0,61.999999999999986,false
95,0.0005249232045292417,0.40658766342168773,99.85096870342772,54.70941883767535,52.70097266093424,majority_vote,68.0,60.8,false
96,0.0005062687253975471,0.40635602489313677,99.90064580228514,55.51102204408818,53.40476707550681,mean_logits,70.0,64.0,false
97,0.00048787544308420027,0.4039608303196562,99.95032290114257,54.90981963927856,53.43002548213253,mean_logits,70.0,62.66666666666666,false
98,0.00046975261916075943,0.4014546903756147,100.0,56.1122244488978,54.04838911560812,mean_logits,72.0,64.66666666666666,false
99,0.0004519093790148389,0.40101643658015956,100.0,56.1122244488978,53.655381571510254,mean_logits,70.0,62.66666666666666,false
100,0.00043435470725520077,0.40049410251261164,100.0,56.1122244488978,53.96791021195553,majority_vote,70.0,63.66666666666666,false
101,0.00041709744318773495,0.4012105460641873,99.95032290114257,55.71142284569138,53.35985100644408,mean_logits,72.0,65.0,false
102,0.00040014627636460155,0.40011308097566944,100.0,54.70941883767535,52.775835456596035,mean_logits,72.0,64.66666666666666,false
103,0.0003835097422087803,0.39963373990421325,100.0,55.51102204408818,53.48749926552544,majority_vote,70.0,63.66666666666666,false
104,0.0003671962177162276,0.40037739530050276,100.0,54.30861723446894,51.97106792192749,mean_probabilities,70.0,62.66666666666666,false
105,0.00035121391723780704,0.4001591561063273,100.0,55.91182364729459,53.19454553363558,mean_logits,70.0,62.66666666666666,false
106,0.0003355708883431163,0.3992792687425552,100.0,54.90981963927856,52.53951861348148,mean_logits,70.0,62.66666666666666,false
107,0.0003202750077682934,0.39933519454009486,100.0,54.90981963927856,52.182249064317396,mean_probabilities,70.0,62.0,false
108,0.000305333977449843,0.3990482883967396,100.0,55.71142284569138,53.20777782175548,mean_probabilities,72.0,64.0,false
109,0.00029075532064647944,0.39873731197022233,100.0,55.11022044088176,52.523825047837704,mean_probabilities,72.0,64.0,false
110,0.0002765463781509392,0.3989312584223702,100.0,54.50901803607214,52.24482416572873,mean_probabilities,70.0,62.0,false
111,0.0002627143045936711,0.398741126445414,100.0,53.90781563126252,51.3594134936905,mean_logits,70.0,62.66666666666666,false
112,0.00024926606484026363,0.39966204697317115,99.95032290114257,54.50901803607214,52.07929302307549,mean_logits,70.0,62.33333333333334,false
113,0.00023620843048442636,0.39868082099451213,100.0,54.90981963927856,52.49570400509288,mean_probabilities,70.0,62.66666666666666,false
114,0.00022354797643828794,0.39849937837099,100.0,54.10821643286573,51.32365242725048,mean_logits,70.0,62.66666666666666,false
115,0.00021129107762172993,0.3985067592203706,100.0,55.31062124248497,52.73362496883024,mean_logits,70.0,62.66666666666666,false
116,0.00019944390575242298,0.3986817105486804,100.0,54.30861723446894,51.343799721579344,mean_logits,70.0,62.66666666666666,false
117,0.00018801242623818056,0.3986101519155431,100.0,54.50901803607214,51.870437248263976,mean_logits,70.0,62.33333333333334,false
118,0.00017700239517319706,0.3985775185353828,100.0,54.50901803607214,51.773367974462325,mean_logits,70.0,62.66666666666666,false
119,0.00016641935643968049,0.39799414904509617,100.0,55.51102204408818,53.078943267687386,mean_logits,70.0,62.66666666666666,false
120,0.00015626863891634145,0.39807758839700097,100.0,55.31062124248497,52.72190883235708,mean_probabilities,70.0,61.999999999999986,false
121,0.0001465553537951415,0.3982468755222705,100.0,54.70941883767535,52.436233479955376,mean_logits,70.0,62.66666666666666,false
122,0.00013728439200765458,0.39799625663039584,100.0,54.30861723446894,51.75477045302056,mean_logits,70.0,62.66666666666666,false
123,0.00012846042176233572,0.3983104266577909,100.0,55.11022044088176,52.609023799918944,mean_logits,70.0,62.66666666666666,false
124,0.00012008788619393717,0.3978485549585889,100.0,54.70941883767535,52.27598869300982,mean_logits,70.0,62.33333333333334,false
125,0.00011217100112625628,0.3977973199548025,100.0,55.11022044088176,52.80439805109499,mean_probabilities,72.0,64.66666666666666,false
126,0.00010471375294934167,0.397634745902584,100.0,55.11022044088176,52.45745646779299,mean_logits,68.0,61.33333333333333,false
127,9.771989661222535e-05,0.3978527266175014,100.0,55.11022044088176,52.87652636346268,mean_logits,68.0,61.33333333333333,false
128,9.119295373219283e-05,0.39780901830645266,100.0,54.70941883767535,52.345762787737485,mean_logits,70.0,62.66666666666666,false
129,8.513621082154312e-05,0.39805990546364367,100.0,55.71142284569138,53.484895290219015,majority_vote,70.0,63.0,false
130,7.955271763273033e-05,0.39743386027650696,100.0,55.51102204408818,53.09954740155602,mean_probabilities,70.0,62.66666666666666,false
131,7.4445285622722e-05,0.397802083633222,100.0,55.91182364729459,53.51901545462886,mean_probabilities,70.0,61.999999999999986,false
132,6.981648653734543e-05,0.397942901027777,100.0,55.51102204408818,53.14904732843622,mean_logits,70.0,62.66666666666666,false
133,6.56686511163361e-05,0.39750904622092154,100.0,54.90981963927856,52.55625133549887,mean_logits,70.0,62.66666666666666,false
134,6.200386791974079e-05,0.39762583052229655,100.0,55.31062124248497,53.02750639005181,majority_vote,72.0,64.0,false
135,5.8823982276263674e-05,0.3972467181401885,100.0,55.51102204408818,53.10643040482049,majority_vote,72.0,64.66666666666666,false
136,5.613059535408846e-05,0.3978401392298555,100.0,55.31062124248497,52.99816156966378,mean_logits,70.0,62.66666666666666,false
137,5.392506335464191e-05,0.39732144181549517,100.0,55.51102204408818,53.29147926128005,majority_vote,72.0,64.66666666666666,false
138,5.220849682970532e-05,0.3974164335572536,100.0,55.91182364729459,53.863382092449264,majority_vote,72.0,64.66666666666666,false
139,5.098176012221827e-05,0.3970619884670758,100.0,55.51102204408818,53.15706241939113,majority_vote,72.0,64.66666666666666,false
140,5.024547093105613e-05,0.39780217674142143,100.0,55.51102204408818,53.284956280763254,majority_vote,72.0,64.66666666666666,false
