acc@1,acc@5,channel_set,checkpoint_path,confusion_matrix_path,feature_count,file_level_metrics_path,g,macro_f1,macro_precision,macro_recall,model_family,moonshot_view_manifest_path,per_category_accuracy_path,predictions_path,research_view_manifest_path,resolved_config_path,run_id,run_metadata_path,stride,summary_metrics_path,test_window_count,ticket_stage,track,train_window_count,training_history_path,validation_window_count,view_mode,window_size
54.18326693227091,88.44621513944223,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/confusion_matrix.csv,0,,25,50.429012333660005,57.39907843274716,54.214141414141416,transformer,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/per_category_accuracy.csv,,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/resolved_config.yaml,e0_transformer_cls_w100_g25-20260401-020535-86efd02e,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/summary_metrics.json,502,t07,exact-upstream,2512,/Users/jeremykalfus/CodingProjects/smelt/results/runs/e0_transformer_cls_w100_g25-20260401-020535-86efd02e/training_history.csv,,diff,100
55.57768924302788,87.05179282868527,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/confusion_matrix.csv,0,,25,53.893721758511084,62.95651379916596,55.527272727272724,cnn,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/predictions.npz,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/resolved_config.yaml,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/summary_metrics.json,502,t08,exact-upstream,2512,/Users/jeremykalfus/CodingProjects/smelt/results/runs/f1_cnn_cls_w100_g25-20260401-030915-420a9ae4/training_history.csv,,diff,100
51.39442231075697,87.84860557768924,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/confusion_matrix.csv,6,,25,49.36946294378056,54.631826260047674,51.448484848484846,inception,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/predictions.npz,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/research_view_manifest.json,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/resolved_config.yaml,t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/summary_metrics.json,502,t10b,research-extension,2512,/Users/jeremykalfus/CodingProjects/smelt/results/runs/t10b_inception_diff_supervised_w100_g25-20260401-144426-c9f0ef66/training_history.csv,,diff,100
