acc@1,acc@5,channel_set,checkpoint_path,confusion_matrix_path,feature_count,file_acc@1_locked,file_acc@5_locked,file_confusion_matrix_path_locked,file_level_metrics_path,file_macro_f1_locked,file_macro_precision_locked,file_macro_recall_locked,file_per_category_accuracy_path_locked,file_predictions_path_locked,file_summary_metrics_path_locked,g,locked_primary_aggregator,macro_f1,macro_precision,macro_recall,model_family,moonshot_view_manifest_path,per_category_accuracy_path,predictions_path,primary_checkpoint_selection_metric,research_view_manifest_path,resolved_config_path,run_id,run_metadata_path,stride,summary_metrics_path,test_window_count,ticket_stage,track,train_window_count,training_history_path,validation_file_acc@1,validation_file_acc@5,validation_file_macro_f1,validation_file_summary_metrics_path,validation_window_count,view_mode,window_size
67.52988047808765,94.42231075697211,all12,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/confusion_matrix.csv,12,80.0,94.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/file_level/majority_vote/confusion_matrix.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/file_level_metrics_comparison.json,75.66666666666666,73.66666666666666,80.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/file_level/majority_vote/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/file_level/majority_vote/per_file_predictions.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/file_level/majority_vote/summary_metrics.json,25,majority_vote,66.67516376133236,69.0008541166436,67.73434343434343,cnn,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/moonshot_view_manifest.json,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/predictions.npz,validation_file_acc@1_then_validation_file_macro_f1,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/resolved_config.yaml,m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/summary_metrics.json,502,m01c,moonshot-enhanced-setting,2013,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/training_history.csv,90.0,100.0,87.33333333333333,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed42-20260402-013907-e83f43b0/validation_file_level/majority_vote/summary_metrics.json,499,diff_all12,100
68.52589641434263,92.62948207171314,all12,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/confusion_matrix.csv,12,88.0,98.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/file_level/mean_logits/confusion_matrix.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/file_level_metrics_comparison.json,83.99999999999999,82.0,88.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/file_level/mean_logits/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/file_level/mean_logits/per_file_predictions.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/file_level/mean_logits/summary_metrics.json,25,mean_logits,67.11099856295442,69.78066173592488,68.66262626262626,cnn,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/moonshot_view_manifest.json,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/predictions.npz,validation_file_acc@1_then_validation_file_macro_f1,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/resolved_config.yaml,m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/summary_metrics.json,502,m01c,moonshot-enhanced-setting,2013,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/training_history.csv,90.0,100.0,87.33333333333333,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed7-20260402-014020-d8e02738/validation_file_level/mean_logits/summary_metrics.json,499,diff_all12,100
68.52589641434263,94.22310756972112,all12,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/checkpoint_final.pt,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/confusion_matrix.csv,12,86.0,100.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/file_level/mean_probabilities/confusion_matrix.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/file_level_metrics_comparison.json,83.33333333333333,82.0,86.0,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/file_level/mean_probabilities/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/file_level/mean_probabilities/per_file_predictions.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/file_level/mean_probabilities/summary_metrics.json,25,mean_probabilities,67.11975104933651,69.09276823019215,68.61111111111111,cnn,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/moonshot_view_manifest.json,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/per_category_accuracy.csv,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/predictions.npz,validation_file_acc@1_then_validation_file_macro_f1,,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/resolved_config.yaml,m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/run_metadata.json,50,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/summary_metrics.json,502,m01c,moonshot-enhanced-setting,2013,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/training_history.csv,86.0,100.0,82.33333333333333,/Users/jeremykalfus/CodingProjects/smelt/results/runs/m01c_cnn_all12_diff_locked_seed13-20260402-014020-e0a36a77/validation_file_level/mean_probabilities/summary_metrics.json,499,diff_all12,100
