max,mean,metric_name,min,std
68.52589641434263,68.19389110225764,acc@1,67.52988047808765,0.46952641513050836
94.42231075697211,93.75830013280212,acc@5,92.62948207171314,0.8023270898801212
67.11975104933651,66.96863779120777,macro_f1,66.67516376133236,0.2075482372252305
88.0,84.66666666666667,file_acc@1_locked,80.0,3.39934634239519
100.0,97.33333333333333,file_acc@5_locked,94.0,2.494438257849294
83.99999999999999,80.99999999999999,file_macro_f1_locked,75.66666666666666,3.781044339371901
