epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
1,0.003,2.8588614874790985,26.527570789865873,37.87575150300601,32.04302588743071,mean_logits,54.0,45.133333333333326,true
2,0.002999503121214558,1.953018060917293,47.44162940884252,46.893787575150306,43.050418863777324,majority_vote,64.0,55.666666666666664,true
3,0.0029980128253941324,1.6828689393390783,55.83705911574764,48.296593186372746,46.70189127065267,mean_logits,66.0,61.133333333333326,true
4,0.002995530133913036,1.4909554334404571,64.13313462493791,50.50100200400801,47.11585286373906,mean_logits,68.0,60.133333333333326,true
5,0.0029920567482839967,1.375558723813553,68.55439642324889,46.6933867735471,41.81685515917178,mean_probabilities,62.0,53.466666666666676,false
6,0.0029875950489920257,1.2785775666206083,71.23695976154993,51.903807615230455,48.66756831350972,mean_logits,66.0,57.666666666666664,false
7,0.0029821480938629504,1.236417708797237,73.47242921013412,52.705410821643284,48.15834568717771,majority_vote,68.0,59.33333333333333,false
8,0.0029757196159677347,1.1516666623175706,76.45305514157972,54.90981963927856,52.71708259635673,mean_logits,68.0,61.33333333333333,true
9,0.0029683140210640183,1.1347160474080324,76.75111773472429,59.919839679358724,57.93745690500744,mean_probabilities,76.0,69.66666666666666,true
10,0.0029599363845766308,1.1064315384084529,78.4401390958768,61.32264529058116,59.749172433054184,mean_logits,84.0,80.0,true
11,0.0029505924481191487,1.0395769828359582,80.42722305017386,55.91182364729459,55.212491769636344,mean_logits,76.0,70.9047619047619,false
12,0.0029402886155588796,1.013244881537561,81.023348236463,62.525050100200396,62.135222519886,mean_probabilities,80.0,76.33333333333333,false
13,0.0029290319486279725,0.9931117694175368,81.91753601589667,58.91783567134269,55.60495395302667,mean_probabilities,76.0,68.33333333333333,false
14,0.0029168301620836586,0.9684078519283926,84.60009935419771,57.31462925851704,56.21907888775928,mean_logits,82.0,77.33333333333333,false
15,0.002903691618420942,0.9318557261710018,85.29557873820168,60.92184368737475,58.20399894135863,mean_logits,76.0,70.33333333333333,false
16,0.0028896253221413655,0.9269670160978633,85.44461003477397,59.519038076152306,57.63542915605442,mean_logits,78.0,72.99999999999999,false
17,0.002874640913581771,0.8796951387038707,87.5310481867859,60.92184368737475,60.548086846929735,mean_probabilities,78.0,71.66666666666666,false
18,0.002858748662307298,0.8909704631321239,86.33879781420765,60.92184368737475,59.93836110114383,mean_logits,84.0,79.33333333333333,false
19,0.002841959460073133,0.8547970086143671,87.63040238450074,62.525050100200396,59.84396990305194,mean_logits,78.0,72.0,false
20,0.0028242848133598493,0.8709529410294496,87.28266269249876,60.52104208416834,58.682045163892674,mean_probabilities,80.0,73.99999999999999,false
21,0.002805736835487436,0.8475728887144867,87.7297565822156,57.71543086172345,55.39450904508241,mean_logits,72.0,64.33333333333333,false
22,0.002786328238313433,0.8292130400337394,88.87232985593641,59.719438877755515,56.324563930466965,mean_probabilities,78.0,72.46666666666665,false
23,0.0027660723235208642,0.7883740796180607,91.0581222056632,64.72945891783567,62.13376405069432,mean_probabilities,84.0,78.66666666666666,false
24,0.0027449829735019223,0.8011220486911446,89.61748633879782,63.126252505010015,62.33467322693289,mean_logits,84.0,79.66666666666666,false
25,0.0027230746418436735,0.788537860745763,90.36264282165922,60.92184368737475,59.786801194949525,mean_logits,82.0,77.0,false
26,0.0027003623434222906,0.7687609323327718,91.00844510680577,62.725450901803605,61.64208115227229,mean_logits,84.0,79.33333333333333,false
27,0.0026768616441126074,0.7489816915675057,92.20069547938401,61.523046092184366,59.84839428875228,mean_probabilities,78.0,73.0,false
28,0.0026525886501200446,0.7454388105508053,91.40586189766518,58.517034068136276,56.60039118715679,mean_logits,78.0,71.66666666666666,false
29,0.0026275599969422213,0.7210311380358875,93.34326875310482,62.725450901803605,61.600558631329925,mean_probabilities,78.0,72.66666666666666,false
30,0.0026017928379678166,0.720641963409655,93.79036264282166,63.727454909819635,63.06324967747856,mean_logits,86.0,81.99999999999999,true
31,0.0025753048327204937,0.7204497782555138,92.54843517138599,60.72144288577155,58.24665235419605,mean_logits,76.0,68.66666666666666,false
32,0.0025481141347559427,0.7016112635044452,93.59165424739196,62.525050100200396,61.068825977152756,mean_logits,82.0,76.33333333333333,false
33,0.002520239379220344,0.7031116445918493,93.14456035767512,59.719438877755515,58.035429381373675,mean_probabilities,76.0,71.0,false
34,0.002491699670078766,0.7048900192552577,94.08842523596621,58.31663326653307,56.61784194763682,majority_vote,72.0,64.0,false
35,0.0024625145670222636,0.6697777630793652,95.13164431197218,58.31663326653307,56.24668545182482,mean_probabilities,68.0,60.466666666666654,false
36,0.0024327040720626444,0.6621004751352783,94.93293591654248,60.72144288577155,59.29845160286335,mean_probabilities,74.0,67.66666666666666,false
