epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
20,0.0028242848133598493,0.8768777528984062,86.93492300049677,60.72144288577155,59.16789041696702,mean_logits,84.0,79.66666666666666,false
21,0.002805736835487436,0.8595241088507132,87.43169398907104,61.32264529058116,58.96739018496302,mean_probabilities,76.0,70.33333333333333,false
22,0.002786328238313433,0.8402095585395256,89.2200695479384,57.11422845691383,54.87690300800313,mean_logits,76.0,70.66666666666666,false
23,0.0027660723235208642,0.8270221044930781,88.72329855936414,61.32264529058116,59.48380834966064,mean_logits,86.0,82.0,false
24,0.0027449829735019223,0.8065791837741532,88.92200695479384,58.517034068136276,56.628644136783414,mean_probabilities,74.0,68.66666666666667,false
25,0.0027230746418436735,0.7773817050415547,90.9090909090909,58.116232464929865,57.49758265071902,mean_logits,78.0,71.66666666666666,false
26,0.0027003623434222906,0.766981452688671,91.75360158966717,59.519038076152306,57.64571148435357,mean_logits,86.0,82.0,false
27,0.0026768616441126074,0.758516360709043,91.80327868852459,60.92184368737475,59.49832820722646,mean_probabilities,84.0,80.13333333333333,false
28,0.0026525886501200446,0.755369074624152,91.90263288623945,60.52104208416834,59.7660782724538,mean_logits,76.0,70.13333333333333,false
29,0.0026275599969422213,0.7614635453553443,91.40586189766518,61.32264529058116,60.13159949939131,mean_logits,78.0,74.0,false
30,0.0026017928379678166,0.740324417690821,92.05166418281172,59.919839679358724,59.27437933186551,mean_logits,80.0,75.66666666666666,false
31,0.0025753048327204937,0.7453200020010768,91.65424739195231,63.52705410821643,63.021978230628015,mean_logits,86.0,82.0,false
32,0.0025481141347559427,0.7081473912697672,93.39294585196224,59.519038076152306,57.43250796254523,mean_logits,76.0,69.99999999999999,false
33,0.002520239379220344,0.7046475848095132,93.19423745653253,59.519038076152306,57.24944628307124,mean_logits,76.0,68.66666666666666,false
34,0.002491699670078766,0.7131149004895001,92.99552906110283,60.320641282565134,59.11464534380201,mean_logits,78.0,72.33333333333333,false
35,0.0024625145670222636,0.6780820133315351,94.58519622454048,56.71342685370742,54.88405671145677,mean_logits,78.0,74.33333333333334,false
36,0.0024327040720626444,0.6917334118116808,93.79036264282166,63.727454909819635,61.823327955717886,mean_logits,84.0,79.33333333333333,false
37,0.0024022886158240856,0.6732086551704635,94.4361649279682,60.120240480961925,58.47085467905699,mean_logits,74.0,66.66666666666666,false
38,0.002371289043541007,0.6687897145600089,94.4361649279682,59.519038076152306,58.29562628685358,mean_logits,76.0,70.33333333333333,false
39,0.0023397266007717885,0.6491386566775625,94.88325881768505,58.717434869739485,57.40917379450977,mean_probabilities,78.0,71.33333333333333,false
40,0.002307622918838125,0.65412683254205,95.23099850968704,60.320641282565134,59.635822275953906,mean_logits,82.0,77.33333333333333,false
41,0.0022749999999999992,0.6380320206188291,96.02583209140586,55.71142284569138,52.90512368259358,mean_probabilities,78.0,71.99999999999999,false
42,0.0022418802023764315,0.6543402814829581,94.58519622454048,51.703406813627254,48.36665976727647,mean_logits,70.0,63.13333333333333,false
43,0.002208286224622342,0.6368532297448974,95.82712369597616,60.92184368737475,59.322850782177724,majority_vote,78.0,72.33333333333333,false
44,0.002174241090372027,0.6507404353330813,95.03229011425732,60.120240480961925,58.665653427833284,mean_probabilities,74.0,67.46666666666665,false
45,0.0021397681324599096,0.6515150350299689,93.84003974167909,55.31062124248497,52.47904558007771,mean_probabilities,68.0,60.999999999999986,false
46,0.0021048909769293793,0.6319345805222161,95.57873820168902,60.320641282565134,58.79696156587797,mean_probabilities,76.0,69.46666666666665,false
47,0.0020696335268406848,0.62157498670939,96.37357178340785,63.126252505010015,61.95741258522034,majority_vote,80.0,74.33333333333333,false
48,0.002034019945888967,0.624421597060077,96.12518628912072,64.72945891783567,63.96409998678647,mean_logits,82.0,76.66666666666666,false
