epoch,learning_rate,train_loss,validation_file_acc@1,validation_file_f1,is_best
61,0.001398116346555964,0.41530574798583986,76.0,70.66666666666666,false
62,0.0013803587373821722,0.41451362013816834,76.0,69.99999999999999,false
63,0.001362464130650557,0.4133813071250916,74.0,67.33333333333333,false
64,0.0013444394250726524,0.41444321870803835,76.0,69.66666666666666,false
65,0.0013262915695155752,0.4147972345352173,76.0,69.33333333333333,false
66,0.0013080275603231024,0.4160952281951904,76.0,69.33333333333333,false
67,0.0012896544386184487,0.4178809487819672,76.0,69.33333333333333,false
68,0.0012711792875897807,0.41178523302078246,76.0,69.99999999999999,false
69,0.0012526092297595094,0.4132139730453491,74.0,67.33333333333333,false
70,0.001233951424238426,0.4141299259662628,72.0,65.33333333333333,false
71,0.0012152130639657265,0.41558127641677856,78.0,71.99999999999999,false
72,0.001196401372935997,0.4139647340774536,76.0,69.33333333333333,false
73,0.0011775236034142266,0.41389533519744875,74.0,67.33333333333333,false
74,0.0011585870331399203,0.4122542703151703,78.0,72.0,false
75,0.001139598962521393,0.41118340849876406,74.0,66.66666666666666,false
76,0.001120566711821323,0.41020299077033995,74.0,67.99999999999999,false
77,0.00110149761833465,0.40902928948402406,76.0,69.99999999999999,false
78,0.0010823990335599104,0.406921763420105,74.0,67.33333333333333,false
79,0.0010632783203650931,0.408537917137146,74.0,67.33333333333333,false
80,0.0010441428501491137,0.40664331197738646,74.0,67.33333333333333,false
81,0.0010250000000000012,0.40718514561653135,78.0,72.66666666666666,false
82,0.0010058571498508886,0.4115771865844727,78.0,71.99999999999999,false
83,0.0009867216796349094,0.40798226833343504,74.0,65.99999999999999,false
84,0.0009676009664400916,0.41077815294265746,76.0,69.33333333333333,false
85,0.0009485023816653523,0.40960503697395323,78.0,71.99999999999999,false
86,0.0009294332881786793,0.41055836200714113,78.0,71.33333333333333,false
87,0.0009104010374786093,0.40768697738647464,76.0,69.33333333333333,false
88,0.0008914129668600823,0.4085711646080017,78.0,72.66666666666666,false
89,0.000872476396585776,0.4075776994228363,78.0,71.99999999999999,false
90,0.0008535986270640051,0.4060956585407257,76.0,69.33333333333333,false
91,0.0008347869360342757,0.4064102292060852,74.0,67.33333333333333,false
92,0.0008160485757615763,0.4062046051025391,74.0,66.66666666666666,false
93,0.000797390770240493,0.40761361718177797,72.0,64.66666666666666,false
94,0.0007788207124102218,0.4082880783081055,78.0,72.66666666666666,false
95,0.0007603455613815531,0.40693008780479434,76.0,69.33333333333333,false
96,0.0007419724396768998,0.40858266830444334,76.0,69.99999999999999,false
97,0.0007237084304844271,0.4074686813354492,74.0,67.33333333333333,false
98,0.0007055605749273497,0.4095787000656128,78.0,71.99999999999999,false
99,0.0006875358693494453,0.4059515619277954,78.0,72.66666666666666,false
100,0.0006696412626178297,0.40715802073478696,80.0,74.66666666666666,false
101,0.0006518836534440382,0.4056704592704773,76.0,69.99999999999999,false
102,0.0006342698877244381,0.40449140071868894,76.0,69.99999999999999,false
103,0.0006168067559010085,0.4040191614627838,80.0,73.99999999999999,false
104,0.0005995009903434921,0.4077609372138977,80.0,74.66666666666666,false
105,0.0005823592627539424,0.40681379318237304,76.0,69.99999999999999,false
106,0.0005653881815946527,0.40563331127166746,72.0,64.0,false
107,0.0005485942895404693,0.4062918972969055,80.0,74.66666666666666,false
108,0.0005319840609564656,0.40615492820739746,78.0,71.99999999999999,false
109,0.0005155638994019503,0.4050831758975983,74.0,67.33333333333333,false
110,0.0004993401351617755,0.4064840841293335,78.0,71.99999999999999,false
111,0.00048331902280588794,0.404829831123352,76.0,69.99999999999999,false
112,0.00046750673877807845,0.4033623993396759,78.0,71.99999999999999,false
113,0.0004519093790148391,0.4049225330352783,70.0,62.66666666666666,false
114,0.00043653295659526817,0.4036250019073486,74.0,67.33333333333333,false
115,0.0004213833994229124,0.40310066342353823,74.0,67.99999999999999,false
116,0.0004064665479404457,0.4031727027893066,74.0,67.99999999999999,false
117,0.00039178815287807127,0.403341578245163,74.0,67.99999999999999,false
118,0.00037735387303650055,0.4044248342514038,78.0,72.66666666666666,false
119,0.0003631692731053822,0.4053530466556549,78.0,72.66666666666666,false
120,0.00034923982151800536,0.40523213624954224,74.0,67.99999999999999,false
121,0.00033557088834311645,0.4031996738910675,74.0,67.33333333333333,false
122,0.00032216774321465436,0.40382411241531374,76.0,69.99999999999999,false
123,0.0003090355533002068,0.4064730155467987,76.0,69.33333333333333,false
124,0.00029617938130896854,0.40552905678749085,76.0,69.99999999999999,false
125,0.0002836041835399702,0.4045138609409332,76.0,69.99999999999999,false
126,0.00027131480797133197,0.40318127512931823,78.0,71.99999999999999,false
127,0.0002593159923912738,0.40180262565612795,76.0,69.33333333333333,false
128,0.0002476123625716109,0.4032764196395874,78.0,71.33333333333333,false
129,0.00023620843048442655,0.4033919167518616,76.0,69.33333333333333,false
130,0.00022510859256262444,0.4030154860019684,76.0,69.99999999999999,false
131,0.00021431712800501878,0.40337989568710325,76.0,69.99999999999999,false
132,0.00020383819712662066,0.4029746747016907,76.0,69.99999999999999,false
133,0.00019367583975476025,0.40403838753700255,78.0,72.66666666666666,false
134,0.00018383397367165307,0.40172280311584474,78.0,72.66666666666666,false
135,0.00017431639310402306,0.40306103706359864,78.0,72.66666666666666,false
136,0.00016512676726035402,0.4021843433380127,76.0,69.99999999999999,false
137,0.0001562686389163415,0.40164335012435914,78.0,71.99999999999999,false
138,0.00014774542304908412,0.40294811606407166,78.0,71.99999999999999,false
139,0.00013956040552054577,0.4009614932537079,80.0,74.66666666666666,false
140,0.00013171674181079265,0.40228370904922484,78.0,72.66666666666666,false
141,0.00012421745580149554,0.40263569831848145,78.0,72.66666666666666,false
142,0.00011706543861016673,0.40127222657203676,78.0,72.66666666666666,false
143,0.00011026344747557803,0.40242751717567443,78.0,72.66666666666666,false
144,0.0001038141046947941,0.40260499477386474,78.0,72.66666666666666,false
145,9.771989661222537e-05,0.4014423394203186,78.0,72.66666666666666,false
146,9.198317266109646e-05,0.401585693359375,76.0,70.66666666666666,false
147,8.660614445769406e-05,0.4035267460346222,80.0,74.66666666666666,false
148,8.159088494874667e-05,0.40467076301574706,80.0,74.66666666666666,false
149,7.69393276122654e-05,0.40336688041687013,78.0,72.66666666666666,false
150,7.265326571214946e-05,0.40010236263275145,76.0,70.66666666666666,false
151,6.873435160685036e-05,0.4035151696205139,76.0,70.66666666666666,false
152,6.518409611235572e-05,0.4022634267807007,76.0,70.66666666666666,false
153,6.20038679197408e-05,0.4013399624824524,76.0,70.66666666666666,false
154,5.91948930675122e-05,0.40149724364280703,76.0,70.66666666666666,false
155,5.675825446894688e-05,0.4023477816581726,76.0,70.66666666666666,false
156,5.469489149460811e-05,0.4031949234008789,74.0,67.99999999999999,false
157,5.300559961020024e-05,0.40232804894447327,78.0,72.66666666666666,false
158,5.169103006990208e-05,0.4043094837665558,76.0,69.99999999999999,false
159,5.075168966529518e-05,0.40334158182144164,78.0,72.66666666666666,false
160,5.0187940529986805e-05,0.40192381024360657,78.0,72.66666666666666,false
