avg_pairwise_agreement,avg_pairwise_correlation,cv_file_acc@1,cv_file_acc@5,cv_file_macro_f1,member_ids,method_name,selected,weights
0.7710222222222224,0.8404889941375336,88.4,99.2,87.55688755688755,"[""m01c_cnn_all12_diff_locked_seed13"", ""m01c_cnn_all12_diff_locked_seed42"", ""m01c_cnn_all12_diff_locked_seed7"", ""m02_deep_temporal_resnet_all12_diff_locked"", ""m04_cnn_all12_diff_locked_seed101"", ""m04_cnn_all12_diff_locked_seed202"", ""m04_deep_temporal_resnet_all12_diff_seed7"", ""m04_hinception_all12_diff_seed17"", ""m04_hinception_all12_diff_seed29"", ""m04_patch_transformer_all12_diff_seed19""]",mean_probabilities_all,false,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
0.7710222222222224,0.8404889941375336,88.4,98.8,87.78556998556999,"[""m01c_cnn_all12_diff_locked_seed13"", ""m01c_cnn_all12_diff_locked_seed42"", ""m01c_cnn_all12_diff_locked_seed7"", ""m02_deep_temporal_resnet_all12_diff_locked"", ""m04_cnn_all12_diff_locked_seed101"", ""m04_cnn_all12_diff_locked_seed202"", ""m04_deep_temporal_resnet_all12_diff_seed7"", ""m04_hinception_all12_diff_seed17"", ""m04_hinception_all12_diff_seed29"", ""m04_patch_transformer_all12_diff_seed19""]",mean_logits_all,false,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
0.7710222222222224,0.8404889941375336,88.4,99.2,87.34845154845154,"[""m01c_cnn_all12_diff_locked_seed13"", ""m01c_cnn_all12_diff_locked_seed42"", ""m01c_cnn_all12_diff_locked_seed7"", ""m02_deep_temporal_resnet_all12_diff_locked"", ""m04_cnn_all12_diff_locked_seed101"", ""m04_cnn_all12_diff_locked_seed202"", ""m04_deep_temporal_resnet_all12_diff_seed7"", ""m04_hinception_all12_diff_seed17"", ""m04_hinception_all12_diff_seed29"", ""m04_patch_transformer_all12_diff_seed19""]",weighted_probabilities_all,false,"[0.10638298, 0.10539337, 0.1083622, 0.09995052, 0.10786739, 0.10588817, 0.09945571, 0.08164275, 0.07867392, 0.10638298]"
0.7193333333333335,0.7961649137665211,88.8,98.4,87.98776778776778,"[""m01c_cnn_all12_diff_locked_seed42"", ""m01c_cnn_all12_diff_locked_seed7"", ""m04_deep_temporal_resnet_all12_diff_seed7"", ""m04_hinception_all12_diff_seed29""]",greedy_forward_probabilities,false,"[0.25, 0.25, 0.25, 0.25]"
0.7193333333333335,0.7961649137665211,88.8,98.4,87.98776778776778,"[""m01c_cnn_all12_diff_locked_seed42"", ""m01c_cnn_all12_diff_locked_seed7"", ""m04_deep_temporal_resnet_all12_diff_seed7"", ""m04_hinception_all12_diff_seed29""]",diversity_greedy_probabilities,true,"[0.25, 0.25, 0.25, 0.25]"
